ACAD Sample Number,Genetic Sex,Sample QC'd in Online db & lab work files?,Extraction,Est. Amt. of Extract left,Bone left?,PCR,LibraryPrep,Est. Amt. of Post-Bst library left in tram barn,P5 Adapter Sequence,P7 Adapter Sequence,Tapestation File,Post-cleanup Concentration,Shotgun Sequencing Run,Sequencing Index,Shotgun Screening %Endogenous,Shotgun Screening %Clonality,Est. Amt. of PCR-amplified Library left in Darling,Capture Mito,Tapestation File,Post-cleanup Concentration,Est. Amt. of cleaned capture product left,WMG Capture Sequencing Run,Sequencing Index,Capture 10k,Tapestation File,Post-cleanup Concentration,Est. Amt. of cleaned capture product left,SNP Capture Sequencing Run,Sequencing Index,WMG?,Sample Number,Group Number,Sample Description,Category of Sample,Extracted By/Date,ACAD Location,Sample Number,Group Number,Sample Description,Category of Sample,Extracted By/Date,ACAD Location,Date of entry into ACAD,ACAD Location,Sample Number,ABC/Oxford Sample Number,Group Number,Sample Description,Genus,Species,Sub species,Category of Sample,Sample Details,Sample Notes,Region,Country,State,Locality,Specific Location,Latitude,Longitude,How location was obtained,Datum,Collection Details,Collection Notes,Date Collected,Collected by,Quality,Museum Name,Museum Accession Number,Sampled by,Date Sampled,ACAD Location,Carbon Date,Mismatch reason,Extracted By/ Date,Date of entry into ACAD,Import permit #,Notes,Sample repatriated,Bone left?,DNA extract?,Museum,Accn. No.,Radiocarbon Accn. No.,Age ,Cal,SE,N/S,Genbank #,# gens,Sample Reference,Date Source,Centre,Centre_num,Stage,Date,Error,OxCal4.2 Int13 Mean calBP,del13      ,del15      ,Sample Reference,Centre,Centre_num,Date,Error,del13      ,del15      ,Centre,Centre_num,Date,Error,del13      ,del15      ,Shapiro?,Shapiro Success?
2518,,,BS680,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020-68,GP0000,,Bone,BS680,Bison - Russia,3020-68,GP0000,,Bone,BS680,Bison - Russia,31-May-01,Bison - Russia,3020-68,ABC10891,GP0000,0,Bison,,,Bone,metacarpal,,,Russia,,Moscow,,Not enough information in db,,,,,,2002,,4/7,PIN,,,,Bison - Russia,,,BS680,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,,,BS683,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020-322,GP0000,,Bone,BS683,Bison - Russia,3020-322,GP0000,,Bone,BDS683,Bison - Russia,31-May-01,Bison - Russia,3020-322,ABC10883,GP0000,0,Bison,,,Bone,metacarpal,,Russia,Russia,,Moscow,,Not enough information in db,,,,,,2002,,4/8,PIN,,,,Bison - Russia,,,BDS683,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,,,BS705,,,,,,,,,,,,,,,,,,,,,,,,,,,,161-134,GP0000,,Bone,BS705,Bison - Russia,161-134,GP0000,,Bone,BS705,Bison - Russia,31-May-01,Bison - Russia,161-134,ABC11284,GP0000,0,Bison,,,Bone,metacarpal,,Siberia,Russia,,Indigirka lowland,Keremesit River,Unknown location,,,,,,2002,,4/9,PIN,161-134,,,Bison - Russia,,,BS705,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2521,,,BS676,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915-166,GP0000,,Bone,BS676,Bison - Russia,3915-166,GP0000,,Bone,BS676,Bison - Russia,31-May-01,Bison - Russia,3915-166,ABC10897,GP0000,0,Bison,,,Bone,metacarpal,,,Russia,,Moscow,,Not enough information in db,,,,,,2002,,4/10,PIN,,,,Bison - Russia,,,BS676,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,,,BS670,,,,,,,,,,,,,,,,,,,,,,,,,,,,162-185,GP0000,,Bone,BS670,Bison - Russia,162-185,GP0000,,Bone,BS670,Bison - Russia,31-May-01,Bison - Russia,162-185,ABC10890,GP0000,0,Bison,,,Bone,metapodial,,Siberia,Russia,,Kolyma lowland,Alazeya,70.8618,153.6795,Wikipedia/GeoHack,,,in situ,2002,,4/11,PIN,162-018,,,Bison - Russia,,,BS670,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2523,,,BS682,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100-552,GP0000,,Bone,BS682,Bison - Russia,3100-552,GP0000,,Bone,BS682,Bison - Russia,31-May-01,Bison - Russia,3100-552,ABC10893,GP0000,0,Bison,,,Bone,metacarpal,,Siberia,Russia,,Kolyma lowland,Chukochya Bol.,Unknown location,,,,,,2002,,4/12,PIN,3100-552,,,Bison - Russia,,,BS682,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YT03/282,GP0000,,Bone,,Bison - Canada,YT03/282,GP0000,,Bone,,Bison - Canada,31-May-01,Bison - Canada,YT03/282,ABC10018,GP0000,0,Bison,,,Bone,,"tibia, distal",,Canada,,"Dawson, Yukon",Thistle creek,63.0666667,-139.3166667,From Debruyne et al. 2008 SI,,,"organic bed 2 / In situ in Brent's Island in Organic Layer 2, ca. 120k",12-14/8/2003,"John Storer, JW",,John Storer's Collection in Whitehorse,,"GL, RB, AC",,Bison - Canada,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YT03/285,GP0000,,Bone,,Bison - Canada,YT03/285,GP0000,,Bone,,Bison - Canada,31-May-01,Bison - Canada,YT03/285,ABC10021,GP0000,0,Bison,,,Bone,,"centroquartal, right",,Canada,,"Dawson, Yukon",Thistle creek,63.0666667,-139.3166667,From Debruyne et al. 2008 SI,,,organic bed 2 / in situ near Jaco's Bowl in bottom of loess above gravel bed below SCT,12-14/8/2003,"John Storer, JW",,John Storer's Collection in Whitehorse,,"GL, RB, AC",,Bison - Canada,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Russia,,GP0000,,Bone,,Bison - Russia,31-May-01,Bison - Russia,0,ABC07718,GP0000,0,Bison?,,,Bone,_x000B_,Long bone,Siberia,Russia,,,Duvanny Yar,68.6166667,159.1333333,From Murton et al. 2010 abstract,,,,2000,,,collected from permafrost,CRS-DY-15,Ian Barnes,1-Jul-00,Bison - Russia,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,M,,BS389/BOV28.06,,,+,BLP37.10,,,,,,,,0.0740639277974,,,BHC27.17,,,,,,,,,,Shotgun/BHC27.17-6.2.17,,Y-100%,CAMS53777,GP0000,,Bone,BS389,Bison - Alaska,CAMS53777,GP0000,,Bone,BS389,Bison - Alaska,31-May-01,Bison - Alaska,CAMS53777,ABC07487,GP0000,0,Bison,priscus,,Bone,metax,,Alaska,United States,,,North Slope - Ikpikpuk River,70.81,-154.41,From Metcalf et al. 2012 SI data,,,,1998,,,Paul Matheus - BLM,IK-98-661,Alan and Beth,12-Aug-00,Bison - Alaska,"17,160±80",ABC didn't have carbon date or CAMS number,BOV28.06,31-May-01,200507186,,,,,BLM,IK-98-661,CAMS 53777,17160±80,"20,362",200,n,AY748644,5090.5,IK-98-661,ACAD db/Shapiro et al. 2004,CAMS,53777,LGM,17160,80,20703,,,,,,,,,,,,,,,,Shapiro,Y
2944,,,BS441,,,,BLP49.18,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS441,Bison - Canada,,GP0000,,Bone,BS441,Bison - Canada,31-May-01,Bison - Canada,00000,ABC07682,GP0000,0,Bison,,,Bone,left metatarsal III+IV,"Compressed (thin) site, ranging through last 5000 years",Canada,Canada,,Alberta,"Entrance Site, Waterton Lakes National Park",49.083333,-113.916667,GE*,,,,3/20/2002,,,Edmonton/PMA,572R30G-2,Alan Cooper,3-Jan-02,Bison - Canada,,ABC didn't have collection date,BS441,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,OxA,11591,Holocene,1273,32,1220,,,,,,,,,,,,,,,,Shapiro,Y
2945,,,BOV41.06,,,,BLP49.19,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Canada,,GP0000,,Bone,,Bison - Canada,31-May-01,Bison - Canada,00000,ABC03982,GP0000,0,Bison,,,Bone,metacarpal,,Alaska,United States,,Fairbanks,Lower Eldorado,65.57,-148.38,From Metcalf et al. 2012 SI data,,,,1939,,,American Museum of Natural History,A-209-4359,Alan and Beth,11-Jan-00,Bison - Canada,,,BS122,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,Guthrie,,Late Pleistocene,>38000,,,,,,,,,,,,,,,,,,Shapiro,N
2946,F,,BS392/BOV28.08,,,+,BLP37.11,,,,,,,,0.505765078082,,,BHC23.08,,,,,,,,,,Shotgun/Shotgun3.23.17/BHC23.08,,Y-100%,CAMS53900,GP0000,,Bone,BS392,Bison - Alaska,CAMS53900,GP0000,,Bone,BS392,Bison - Alaska,31-May-01,Bison - Alaska,CAMS53900,ABC07473,GP0000,0,Bison,priscus,,Bone,metacarpal,,Alaska,United States,,,North Slope - Ikpikpuk River,70.81,-154.41,From Metcalf et al. 2012 SI data,,,,1998,,,Paul Matheus - BLM,IK-98-1222,Alan and Beth,12-Aug-00,Bison - Alaska,"36,320±700",ABC didn't have carbon date or CAMS number,BOV28.08,31-May-01,200507186,,,,,BLM,IK-98-1222,CAMS 53900,36320±780,"41,375",697,n,AY748647,10343.75,IK-98-1222,ACAD db/Shapiro et al. 2004,CAMS,53900,Late Pleistocene,36320,700/780,40893,,,,,,,,,,,,,,,,Shapiro,Y
2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Canada,,GP0000,,Bone,,Bison - Canada,31-May-01,Bison - Canada,00000,ABC07745,GP0000,0,Bison,latifrons,,Bone,Horn core,,Canada,Canada,,,"Edmonton, Dale Dics Gravel Pit",53.544389,-113.490927,GE*,,,,3/21/2002,,,Canadian Museum of Nature,U of A Paleo  LofA 627,Unknown,28-May-00,Bison - Canada,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,F,,BS499/BOV28.09,,,+,BLP37.12,,,,,,,,0.216531113262,,,BHC24.14,,,,,,,,,,Shotgun/BHC24.14,,,CAMS53763,GP0000,,Bone,BS499,Bison - Alaska,CAMS53763,GP0000,,Bone,BS499,Bison - Alaska,31-May-01,Bison - Alaska,CAMS53763,ABC07488,GP0000,0,Bison,priscus,,Bone,metax,,Alaska,United States,,,North Slope - Ikpikpuk River,70.81,-154.41,From Metcalf et al. 2012 SI data,,,,1998,,,Paul Matheus - BLM,IK-98-256,Alan and Beth,12-Aug-00,Bison - Alaska,"31,410±420",ABC didn't have carbon date or CAMS number,BOV28.09,31-May-01,200507186,,,,,BLM,IK-98-256,CAMS 53763,31412±420,35845,461,n,AY748724,8961.25,IK-98-256,ACAD db/Shapiro et al. 2004,CAMS,53763,Late Pleistocene,31410/31412,420,35356,,,,,,,,,,,,,,,,Shapiro,Y
2951,,,BS559,,,,BLP49.20,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS559,Bison - Canada,,GP0000,,Bone,BS559,Bison - Canada,31-May-01,Bison - Canada,0,ABC07697,GP0000,0,Bison,antiquus,,Bone,cranium,radiocarbon date from horncore,Canada,Canada,BC,,"North Saanich Peninsula, Vancouver Island",48.629414,-123.411356,GE*,,,,,,,Mike Wilson,M Wilson 02,Beth Shapiro,3-Jan-02,Bison - Canada,,,BS559,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,UNK,,Post-LGM,11750,110,13588,,,,,,,,,,,,,,,,Shapiro,N
2952,,,BS511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS511,Bison - Alaska,,GP0000,,Bone,BS511,Bison - Alaska,31-May-01,Bison - Alaska,0,ABC07012,GP0000,0,Bison,,,Bone,Meta-x,,Alaska,United States,,Fairbanks,Goldhill,64.9,-147.9,Evans et al. 2011,,,,1954,,,American Museum of Natural History,A-691-4230,Alan and Beth,11-Jan-00,Bison - Alaska,,,BS511,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2953,,,BS509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS509,Bison - Alaska,,GP0000,,Bone,BS509,Bison - Alaska,31-May-01,Bison - Alaska,0,ABC07125,GP0000,0,Bison,,,Bone,metacarpal,male 240-250mm,Alaska,United States,,,Livengood D757,65.520814,-148.50412,Arctos db location listing,,,,1940,,,American Museum of Natural History,A-282-1835 (1035?),Alan and Beth,20-May-00,Bison - Alaska,,,BS509,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,N
2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Russia,,GP0000,,Bone,,Bison - Russia,31-May-01,Bison - Russia,0,ABC07607,GP0000,0,Bison,priscus,,Bone,tibia,,Siberia,Russia,,,"Oyagos Yar, D. Laptov Channel",Unknown location,,,,,,1970,,,St. Petersburg_x000B_,#1 St. P.,Ian Barnes,,Bison - Russia,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,,,BS472,,,,BLP49.21,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS472,Bison - Alaska,,GP0000,,Bone,BS472,Bison - Alaska,31-May-01,Bison - Alaska,0,ABC07019,GP0000,0,Bison,,,Bone,metatarsus,,Alaska,United States,,Fairbanks,Fairbanks creek,65.04,-147.11,From Metcalf et al. 2012 SI data,,,,1950,,,American Museum of Natural History,A-556-4160,Alan and Beth,11-Jan-00,Bison - Alaska,,,BS472,31-May-01,200507186,,,,,AMNH,A-556-4160,OxA-11617,13235±65,16187,329,n,AY748707,4046.75,BS472 A-556-4160,ACAD db/Shapiro et al. 2004,OxA,11617,Post-LGM,13235,65,15910,-19.3,3.8,,,,,,,,,,,,,,Shapiro,Y
2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Canada,,GP0000,,Bone,,Bison - Canada,31-May-01,Bison - Canada,0,ABC05416,GP0000,0,Bison,Bison,,Bone,Metax,,,,,,,Not enough information in db,,,,,,,,,Ekaterinberg,915/176,Alan Cooper?,,Bison - Canada,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,,,BS429,,,,BLP49.22,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS429,Bison - Canada,,GP0000,,Bone,BS429,Bison - Canada,31-May-01,Bison - Canada,0,ABC07671,GP0000,0,Bison,,,Bone,left metatarsal,",heavy iron content, little burnt smell",Canada,Canada,Alberta,Calgary,"EgPn-377, Tuscany Site, Calgary, Alberta",50.915693,-113.744169,GE*,,,,,,,Edmonton/PMA,17 R 9,Alan Cooper,3-Jan-02,Bison - Canada,,,BS429,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,OxA,11585,Holocene,6775,40,7626,,,,,,,,,,,,,,,,Shapiro,Y
2958,,,BS504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS504,Bison - Canada,,GP0000,,Bone,BS504,Bison - Canada,31-May-01,Bison - Canada,0,ABC07253,GP0000,0,Bison,,,Bone,Metacarpal,_x000B_,Canada,Canada,YT,,Dawson area _x000B_Eldorado Creek,63.92,-139.3,From Metcalf et al. 2012 SI data,,,,1988,,,Canadian Museum of Nature,CMN 49765,Alan and Beth,28-May-00,Bison - Canada,,,BS504,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2959,,,BS517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS517,Bison - Canada,,GP0000,,Bone,BS517,Bison - Canada,31-May-01,Bison - Canada,00000,ABC07711,GP0000,0,Bison,,,Bone,metacarpal,,Alaska,United States,,Yukon Flats,"Yukon River, Mouth of Birch Creek",Unknown location,,,,,,7/1/2001,,,UAF/BobS.,RS-0202,Alan Cooper,,Bison - Canada,,Collection date not in ABC file,BS517,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,OxA,11989,Holocene,2526,26,2620,,,,,,,,,,,,,,,,Shapiro,Y
2960,M,,BS497/BOV28.10,,,-,BLP37.13,,,,,,,,0.0163439614925,,,BHC27.18,,,,,,,,,,Shotgun/BHC27.18-6.2.17,,Y-85%+,CAMS53771,GP0000,,Bone,BS497,Bison - Alaska,CAMS53771,GP0000,,Bone,BS497,Bison - Alaska,31-May-01,Bison - Alaska,CAMS53771,ABC07485,GP0000,0,Bison,priscus,,Bone,metax,,Alaska,United States,,,North Slope - Ikpikpuk River,70.81,-154.41,From Metcalf et al. 2012 SI data,,,,1998,,,Paul Matheus - BLM,IK-98-430,Alan and Beth,12-Aug-00,Bison - Alaska,"30,000±540",ABC didn't have carbon date or CAMS number,BOV28.10,31-May-01,200507186,,,,,BLM,IK-98-430,CAMS 53771,30000±540,34638,657,n,AY748722,8659.5,IK-98-430,ACAD db/Shapiro et al. 2004,CAMS,53771,Late Pleistocene,30000,540,34123,,,,,,,,,,,,,,,,Shapiro,Y
2961,,,BS126,,,,BLP43.21,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS126,Bison - Alaska,,GP0000,,Bone,BS126,Bison - Alaska,31-May-01,Bison - Alaska,00000,ABC03983,GP0000,0,Bison,,,Bone,metacarpal,,Alaska,United States,,Fairbanks,Upper Cleary Creek,65.1666667,-147.5,From Debruyne et al. 2008 SI,,,,1937,,,American Museum of Natural History,A-112-3346,Alan and Beth,11-Jan-00,Bison - Alaska,,,BS126,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,Guthrie,,LGM,19150,280,23098,,,,,,,,,,,,,,,,Shapiro,Y
2962,,,BS406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS406,Bison - Alaska,,GP0000,,Bone,BS406,Bison - Alaska,31-May-01,Bison - Alaska,00000,ABC07030,GP0000,0,Bison,preoccidentalis,,Bone,skull,,Alaska,United States,,Fairbanks,Cripple Creek,65,-148,From location description and Szpak et al. 2010,,,,1942,,,American Museum of Natural History,FAM 46891_x000B_A-382-4655,Alan and Beth,11-Jan-00,Bison - Alaska,,,BS406,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2963,,,BS433,,,,BLP49.24,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS433,Bison - Canada,,GP0000,,Bone,BS433,Bison - Canada,31-May-01,Bison - Canada,00000,ABC07640,GP0000,0,Bison,occidentalis,,Bone,left humerus,,,Canada,Alberta,Athabasca,"Byrtus Site, Athbasca, Alberta",54.716,-113.3,From Metcalf et al. 2012 SI data,,,,,,,Edmonton/PMA,P00.1.4,Alan Cooper,3-Jan-02,Bison - Canada,,Date on bag is 16 Mar/02,BS433,31-May-01,200507186,,,,,PMA,P00.1.4,OxA-11584,10450±55,12362,126,s,AY748681,3090.5,BS433 P00.1.4,ACAD db/Shapiro et al. 2004,OxA,11584,Post-LGM,10450,55,12345,-19.0,1.7,,,,,,,,,,,,,,Shapiro,Y
2964,,,BS467,,,,BLP50.01,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Horn,BS467,Bison - Canada,,GP0000,,Horn,BS467,Bison - Canada,31-May-01,Bison - Canada,00000,ABC07639,GP0000,0,Bison,,,Horn,Horn Core,"big fucker, dated to >41,800 BP Lab no. AECV:1862c",,Canada,Alberta,Edmonton,"Cloverbar Sand and Gravel, Edmonton, Alberta",53.5972222,-113.3583333,From reference #203 in Harington et al. 2003,,,,,,,Edmonton/PMA,P89.14.16,Alan Cooper,3-Jan-02,Bison - Canada,,,BS467,31-May-01,200507186,,,,,,,,,,,,,,,Shapiro et al. 2004,AECV,1862c,Late Pleistocene,>41800,,,,,,,,,,,,,,,,,,Shapiro,Y
2965,M,,BS495/BOV28.11,,,+,BLP37.14,,,,,,,,0.467214855153,,,BHC23.01,,,,,,,,,,WMG/Shotgun3.23.17/BHC23.01,,Y-100%,CAMS53897,GP0000,,Bone,BS495,Bison - Alaska,CAMS53897,GP0000,,Bone,BS495,Bison - Alaska,31-May-01,Bison - Alaska,CAMS53897,ABC07467,GP0000,0,Bison,priscus,,Bone,metacarpal,,Alaska,United States,,Ikpikpuk R,North Slope,70.81,-154.41,From Metcalf et al. 2012 SI data,,,,1998,,,Paul Matheus - BLM,IK-98-1164,Alan and Beth,12-Aug-00,Bison - Alaska,"29,570±340",ABC didn't have carbon date or CAMS number,BOV28.11,31-May-01,200507186,,,,,BLM,IK-98-1164,CAMS 53897,29570±340,34177,407,n,AY748720,8544.25,IK-98-1164,ACAD db/Shapiro et al. 2004,CAMS,53897,Late Pleistocene,29570,340,33718,,,,,,,,,,,,,,,,Shapiro,Y
2966,,,BS384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS384,Bison - Canada,,GP0000,,Bone,BS384,Bison - Canada,31-May-01,Bison - Canada,0,ABC07178,GP0000,0,Bison,,,Bone,Metatarsal,,Canada,Canada,YT,,Dawson area_x000B_Hunker Creek,63.916667,-138.866667,Estimated from location description and coordinates listed for entry #561 in Harington et al. 2003 - Annotated Bibliography of Quaternary Vertebrates of Northern North America: With Radiocarbon Dates,,,,1979,,,Canadian Museum of Nature,CMN 35890,Alan and Beth,28-May-00,Bison - Canada,,,BS384,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,N
2967,,,BS378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS378,Bison - Canada,,GP0000,,Bone,BS378,Bison - Canada,31-May-01,Bison - Canada,0,ABC07296,GP0000,0,Bison,,,Bone,L. metacarpal,,Canada,Canada,YT,,Dawson area_x000B_Hunker  Creek,63.916667,-138.866667,Estimated from location description and coordinates listed for entry #561 in Harington et al. 2003 - Annotated Bibliography of Quaternary Vertebrates of Northern North America: With Radiocarbon Dates,,,,1978,,,Canadian Museum of Nature,CMN 35270,Alan and Beth,28-May-00,Bison - Canada,,,BS378,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2968,,,BS379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS379,Bison - Canada,,GP0000,,Bone,BS379,Bison - Canada,31-May-01,Bison - Canada,0,ABC07295,GP0000,0,Bison,,,Bone,L. metacarpal,,Canada,Canada,YT,,Dawson area_x000B_Hunker  Creek,63.916667,-138.866667,Estimated from location description and coordinates listed for entry #561 in Harington et al. 2003 - Annotated Bibliography of Quaternary Vertebrates of Northern North America: With Radiocarbon Dates,,,,1978,,,Canadian Museum of Nature,CMN 35259,Alan and Beth,28-May-00,Bison - Canada,,,BS379,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2969,,,BS572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS572,Bison - Canada,,GP0000,,Bone,BS572,Bison - Canada,31-May-01,Bison - Canada,0,ABC07308,GP0000,0,Bison,crassicornis,,Bone,skull,male,Canada,Canada,YT,,"Old Crow River, Loc. 11(1)",64.0052778,-139.0858333,Preece et al. 2000,,,,1977,,,Canadian Museum of Nature,CMN 33038,Alan and Beth,28-May-00,Bison - Canada,,,BS572,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,Y
2970,,,BS468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS468,Bison - Alaska,,GP0000,,Bone,BS468,Bison - Alaska,31-May-01,Bison - Alaska,0,ABC07373,GP0000,0,Bison,,,Bone,scapula,,Alaska,United States,,Fairbanks,Dome Ck,64,-141.1666667,From Debruyne et al. 2008 SI,,,,1951,,,UAF/Paleo,V-15-153,Alan Cooper,,Bison - Alaska,,,BS468,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro ,Y
2971,,,BS409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS409,Bison - Alaska,,GP0000,,Bone,BS409,Bison - Alaska,31-May-01,Bison - Alaska,0,ABC07427,GP0000,0,Bison,,,Bone,tibia  + marrow,,Alaska,United States,,Fairbanks,Blue Babe,64.98333,-147.316666,Faunmap,NAD27,,,,,,UAF/Paleo,V-66  (or V-61 on sample),Alan Cooper,,Bison - Alaska,,,BS409,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro ,N
2972,,,BS598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,BS598,Bison - USA,,GP0000,,Bone,BS598,Bison - USA,31-May-01,Bison - USA,0,ABC07453,GP0000,0,Bison,,,Bone,R. mandible,l pl,United States,United States,KS,,Kan R. Camel Is KUWAB09,Unknown location,,,,,,,,,UKans,KU 127094,Alan Cooper,,Bison - USA,,,BS598,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,N
2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Russia,,GP0000,,Bone,,Bison - Russia,31-May-01,Bison - Russia,0,ABC07717,GP0000,0,Bison?  ,,,Bone,_x000B_,,Siberia,Russia,,,Duvanny Yar,68.6166667,159.1333333,From Murton et al. 2010 abstract,,,,2000,,,collected from permafrost,CRS-DY-3,Ian Barnes,1-Jul-00,Bison - Russia,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GP0000,,Bone,,Bison - Russia,,GP0000,,Bone,,Bison - Russia,31-May-01,Bison - Russia,0,ABC07746,GP0000,0,Bison?  ,,,Bone,long bone,,Siberia,Russia,,,Duvanny Yar,68.6166667,159.1333333,From Murton et al. 2010 abstract,,,,8/8/2000,,,collected from permafrost,CRS-DY-18,Ian Barnes,1-Jul-00,Bison - Russia,,,0,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,,,BS731/BOV04.11,,,+,BLP09.11/BLP09bis.11,,,,,,,,,,,BHC3.02,,,,,,,,,,Shotgun,,,,GP0000,,Bone,BS731,Bison - USA,,GP0000,,Bone,BS731,Bison - USA,31-May-01,Bison - USA,0,ABC07804,GP0000,0,Bison,latifrons?,,Bone,L.Metacarpal,,USA,United States,,,"Idaho, American Falls, Lower layer",42.9642857,-112.825,Estimated from Butler 1978,,,,7/1/2003,,,IMNH, IMNH 65001/32165,A  Cooper,yellow layer,Bison - USA,,,BOV04.11,31-May-01,200507186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shapiro,N
